"BehaviorSpace results (NetLogo 6.2.0)"
"road-rage.nlogo"
"Control Exp:1"
"10/16/2021 01:39:12:976 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-8","8"
"[run number]","distance-to-travel","initial-number-of-road-rage-drivers","number-of-cops","acceleration","max-patience","number-of-cars","deceleration","[step]","count turtles","min [speed] of turtles","max [speed] of turtles","mean[speed] of turtles","min [patience] of turtles","max [patience] of turtles","mean[patience] of turtles"
"5","50000","5","2","0.006","50","20","0.02","228","20","0.46599999999999997","0.8654896195866006","0.6415499472587656","-45","48","-0.8"
"3","50000","5","2","0.006","50","20","0.02","238","20","0.478","0.7408848148252156","0.6074064389500189","-70","47","-7.25"
"1","50000","5","2","0.006","50","20","0.02","66","20","0.522","0.8280000000000003","0.6781955924134245","-16","39","14.6"
"5","50000","5","2","0.006","50","20","0.02","229","20","0.472","0.8654896195866006","0.6451499472587657","-45","48","-0.8"
"3","50000","5","2","0.006","50","20","0.02","239","20","0.47","0.7408848148252156","0.6060064389500189","-70","47","-7.4"
"5","50000","5","2","0.006","50","20","0.02","230","20","0.45199999999999996","0.713197918169331","0.6207754662794357","-46","48","-0.9"
"1","50000","5","2","0.006","50","20","0.02","67","20","0.528","0.8340000000000003","0.6814955924134246","-16","39","14.6"
"3","50000","5","2","0.006","50","20","0.02","240","20","0.45599999999999996","0.7408848148252156","0.6094064389500187","-70","47","-7.5"
"5","50000","5","2","0.006","50","20","0.02","231","20","0.45799999999999996","0.719197918169331","0.6239754662794357","-46","48","-0.95"
"1","50000","5","2","0.006","50","20","0.02","68","20","0.534","0.8400000000000003","0.6847955924134246","-16","39","14.6"
"3","50000","5","2","0.006","50","20","0.02","241","20","0.46199999999999997","0.7408848148252156","0.6135064389500188","-70","47","-7.55"
"5","50000","5","2","0.006","50","20","0.02","232","20","0.46399999999999997","0.725197918169331","0.6271754662794357","-46","48","-1"
"3","50000","5","2","0.006","50","20","0.02","242","20","0.46799999999999997","0.7408848148252156","0.6056232347906197","-70","47","-7.8"
"1","50000","5","2","0.006","50","20","0.02","69","20","0.54","0.8460000000000003","0.6828759276863601","-16","39","14.55"
"5","50000","5","2","0.006","50","20","0.02","233","20","0.47","0.731197918169331","0.6229754662794356","-46","48","-1.05"
"3","50000","5","2","0.006","50","20","0.02","243","20","0.42799999999999994","0.7408848148252156","0.5948232347906198","-70","47","-8"
"5","50000","5","2","0.006","50","20","0.02","234","20","0.476","0.737197918169331","0.6253754662794355","-46","48","-1.1"
"1","50000","5","2","0.006","50","20","0.02","70","20","0.53","0.8520000000000003","0.6834759276863602","-16","39","14.45"
"3","50000","5","2","0.006","50","20","0.02","244","20","0.43399999999999994","0.7408848148252156","0.5882400306312208","-70","47","-8.05"
"5","50000","5","2","0.006","50","20","0.02","235","20","0.482","0.743197918169331","0.6250754662794354","-46","48","-1.2"
"1","50000","5","2","0.006","50","20","0.02","71","20","0.51","0.8580000000000003","0.6819759276863602","-17","39","14.35"
"3","50000","5","2","0.006","50","20","0.02","245","20","0.41999999999999993","0.7408848148252156","0.5836400306312205","-70","47","-8.25"
"5","50000","5","2","0.006","50","20","0.02","236","20","0.488","0.749197918169331","0.6295754662794355","-46","48","-1.15"
"3","50000","5","2","0.006","50","20","0.02","246","20","0.4059999999999999","0.7408848148252156","0.5866838175239542","-70","47","-8.4"
"1","50000","5","2","0.006","50","20","0.02","72","20","0.516","0.8640000000000003","0.6855759276863602","-17","39","14.35"
"5","50000","5","2","0.006","50","20","0.02","237","20","0.494","0.755197918169331","0.6340754662794356","-46","48","-1.15"
"3","50000","5","2","0.006","50","20","0.02","247","20","0.4119999999999999","0.7408848148252156","0.5901838175239543","-70","47","-8.5"
"5","50000","5","2","0.006","50","20","0.02","238","20","0.5","0.761197918169331","0.6382754662794355","-46","48","-1.15"
"1","50000","5","2","0.006","50","20","0.02","73","20","0.522","0.8700000000000003","0.6827882019724705","-17","39","14.3"
"3","50000","5","2","0.006","50","20","0.02","248","20","0.4179999999999999","0.7208848148252156","0.5929838175239543","-70","47","-8.75"
"5","50000","5","2","0.006","50","20","0.02","239","20","0.506","0.767197918169331","0.6411754662794357","-46","48","-1.2"
"3","50000","5","2","0.006","50","20","0.02","249","20","0.42399999999999993","0.7068848148252156","0.5939838175239542","-70","47","-9.05"
"1","50000","5","2","0.006","50","20","0.02","74","20","0.528","0.8760000000000003","0.6842882019724705","-18","39","14.2"
"5","50000","5","2","0.006","50","20","0.02","240","20","0.512","0.773197918169331","0.6440754662794356","-46","48","-1.2"
"3","50000","5","2","0.006","50","20","0.02","250","20","0.42999999999999994","0.7188848148252156","0.5983838175239543","-70","47","-9.15"
"5","50000","5","2","0.006","50","20","0.02","241","20","0.518","0.759197918169331","0.6438754662794356","-46","48","-1.3"
"1","50000","5","2","0.006","50","20","0.02","75","20","0.534","0.8820000000000003","0.6871882019724704","-19","39","14.1"
"3","50000","5","2","0.006","50","20","0.02","251","20","0.43599999999999994","0.7308848148252156","0.6003838175239544","-70","47","-9.3"
"5","50000","5","2","0.006","50","20","0.02","242","20","0.524","0.7565187695701903","0.6411754662794357","-46","48","-1.3"
"1","50000","5","2","0.006","50","20","0.02","76","20","0.54","0.8880000000000003","0.6900882019724703","-20","39","14"
"3","50000","5","2","0.006","50","20","0.02","252","20","0.44199999999999995","0.7300000000000002","0.6027400306312208","-70","47","-9.45"
"5","50000","5","2","0.006","50","20","0.02","243","20","0.53","0.707197918169331","0.6338754662794357","-46","48","-1.3"
"3","50000","5","2","0.006","50","20","0.02","253","20","0.45399999999999996","0.7028848148252156","0.5984400306312208","-70","47","-9.6"
"1","50000","5","2","0.006","50","20","0.02","77","20","0.546","0.8940000000000003","0.6929882019724704","-21","39","13.9"
"5","50000","5","2","0.006","50","20","0.02","244","20","0.536","0.713197918169331","0.6324754662794356","-46","48","-1.4"
"3","50000","5","2","0.006","50","20","0.02","254","20","0.46599999999999997","0.7020000000000002","0.5980400306312208","-70","47","-9.75"
"5","50000","5","2","0.006","50","20","0.02","245","20","0.54","0.719197918169331","0.6330754662794356","-46","48","-1.55"
"1","50000","5","2","0.006","50","20","0.02","78","20","0.55","0.8981298921318417","0.6876946965790625","-22","39","13.75"
"3","50000","5","2","0.006","50","20","0.02","255","20","0.478","0.7080000000000002","0.6033400306312207","-70","47","-9.9"
"5","50000","5","2","0.006","50","20","0.02","246","20","0.526","0.725197918169331","0.6345754662794356","-46","48","-1.65"
"3","50000","5","2","0.006","50","20","0.02","256","20","0.49","0.7140000000000002","0.6035400306312206","-70","47","-10.05"
"5","50000","5","2","0.006","50","20","0.02","247","20","0.512","0.731197918169331","0.6363754662794354","-47","48","-1.75"
"3","50000","5","2","0.006","50","20","0.02","257","20","0.476","0.7200000000000002","0.6084838175239543","-70","47","-10.2"
"5","50000","5","2","0.006","50","20","0.02","248","20","0.498","0.737197918169331","0.6360754662794357","-48","48","-1.9"
"3","50000","5","2","0.006","50","20","0.02","258","20","0.46199999999999997","0.7260000000000002","0.6113838175239544","-70","47","-10.2"
"5","50000","5","2","0.006","50","20","0.02","249","20","0.484","0.743197918169331","0.6378754662794357","-49","48","-2"
"3","50000","5","2","0.006","50","20","0.02","259","20","0.44799999999999995","0.7320000000000002","0.6106838175239543","-70","47","-10.3"
"5","50000","5","2","0.006","50","20","0.02","250","20","0.49","0.749197918169331","0.6417754662794355","-49","48","-1.95"
"3","50000","5","2","0.006","50","20","0.02","260","20","0.43399999999999994","0.7380000000000002","0.6147276044166881","-70","47","-10.35"
"5","50000","5","2","0.006","50","20","0.02","251","20","0.496","0.755197918169331","0.6438754662794356","-49","48","-2"
"3","50000","5","2","0.006","50","20","0.02","261","20","0.43999999999999995","0.7440000000000002","0.6201276044166879","-70","47","-10.35"
"5","50000","5","2","0.006","50","20","0.02","252","20","0.502","0.7445187695701903","0.6411754662794356","-49","48","-2"
"3","50000","5","2","0.006","50","20","0.02","262","20","0.44599999999999995","0.7500000000000002","0.6242276044166879","-70","47","-10.4"
"5","50000","5","2","0.006","50","20","0.02","253","20","0.508","0.7505187695701903","0.6417754662794355","-49","48","-2.05"
"5","50000","5","2","0.006","50","20","0.02","254","20","0.514","0.7565187695701903","0.6388755293191656","-49","48","-2.1"
"3","50000","5","2","0.006","50","20","0.02","263","20","0.45199999999999996","0.7560000000000002","0.6274276044166881","-70","47","-10.55"
"5","50000","5","2","0.006","50","20","0.02","255","20","0.52","0.7625187695701903","0.6374755293191658","-49","48","-2.25"
"3","50000","5","2","0.006","50","20","0.02","264","20","0.45799999999999996","0.7620000000000002","0.631827604416688","-70","47","-10.6"
"3","50000","5","2","0.006","50","20","0.02","265","20","0.46399999999999997","0.7188848148252156","0.6188838175239545","-70","47","-10.85"
"5","50000","5","2","0.006","50","20","0.02","256","20","0.526","0.7685187695701903","0.6392755293191656","-49","48","-2.35"
"3","50000","5","2","0.006","50","20","0.02","266","20","0.47","0.7048848148252156","0.6178400306312206","-71","47","-11.05"
"5","50000","5","2","0.006","50","20","0.02","257","20","0.532","0.7060000000000002","0.6320755293191654","-49","48","-2.4"
"3","50000","5","2","0.006","50","20","0.02","267","20","0.476","0.7060000000000002","0.6215400306312207","-72","47","-11.15"
"5","50000","5","2","0.006","50","20","0.02","258","20","0.538","0.7120000000000002","0.6341755293191655","-49","48","-2.45"
"3","50000","5","2","0.006","50","20","0.02","268","20","0.482","0.7180000000000002","0.6252400306312208","-73","47","-11.25"
"5","50000","5","2","0.006","50","20","0.02","259","20","0.544","0.7180000000000002","0.6383755293191655","-49","48","-2.45"
"3","50000","5","2","0.006","50","20","0.02","269","20","0.482","0.7061586216386656","0.6169400306312206","-74","47","-11.35"
"5","50000","5","2","0.006","50","20","0.02","260","20","0.524","0.6905187695701902","0.6274755293191656","-49","48","-2.55"
"3","50000","5","2","0.006","50","20","0.02","270","20","0.482","0.7121586216386656","0.6104400306312207","-75","47","-11.55"
"5","50000","5","2","0.006","50","20","0.02","261","20","0.53","0.6965187695701902","0.6281980322434568","-49","48","-2.6"
"3","50000","5","2","0.006","50","20","0.02","271","20","0.488","0.7181586216386656","0.6148400306312207","-75","47","-11.65"
"5","50000","5","2","0.006","50","20","0.02","262","20","0.536","0.7025187695701902","0.632698032243457","-49","48","-2.6"
"3","50000","5","2","0.006","50","20","0.02","272","20","0.494","0.7241586216386656","0.6192400306312209","-75","47","-11.7"
"5","50000","5","2","0.006","50","20","0.02","263","20","0.542","0.7085187695701902","0.637198032243457","-49","48","-2.65"
"3","50000","5","2","0.006","50","20","0.02","273","20","0.5","0.7301586216386656","0.6214838175239543","-75","47","-11.8"
"5","50000","5","2","0.006","50","20","0.02","264","20","0.548","0.7145187695701902","0.6414891084119507","-49","48","-2.65"
"3","50000","5","2","0.006","50","20","0.02","274","20","0.506","0.7361586216386656","0.6230669746715098","-75","47","-11.9"
"5","50000","5","2","0.006","50","20","0.02","265","20","0.554","0.7205187695701902","0.6453891084119509","-49","48","-2.65"
"3","50000","5","2","0.006","50","20","0.02","275","20","0.512","0.7421586216386656","0.6271669746715098","-75","47","-12"
"5","50000","5","2","0.006","50","20","0.02","266","20","0.56","0.7265187695701902","0.6458891084119508","-49","48","-2.8"
"3","50000","5","2","0.006","50","20","0.02","276","20","0.5145479577763243","0.7481586216386656","0.6312669746715098","-75","47","-12.05"
"5","50000","5","2","0.006","50","20","0.02","267","20","0.5660000000000001","0.7325187695701902","0.644198032243457","-49","48","-2.95"
"3","50000","5","2","0.006","50","20","0.02","277","20","0.5005479577763243","0.7541586216386656","0.6324063919381752","-75","47","-12.2"
"5","50000","5","2","0.006","50","20","0.02","268","20","0.546","0.7385187695701902","0.637398032243457","-49","48","-3.2"
"3","50000","5","2","0.006","50","20","0.02","278","20","0.4865479577763243","0.7601586216386657","0.6344063919381752","-75","47","-12.3"
"5","50000","5","2","0.006","50","20","0.02","269","20","0.552","0.7445187695701903","0.6408980322434569","-49","48","-3.3"
"3","50000","5","2","0.006","50","20","0.02","279","20","0.4725479577763243","0.7661586216386657","0.6383249518773151","-75","47","-12.35"
"5","50000","5","2","0.006","50","20","0.02","270","20","0.532","0.7505187695701903","0.637698032243457","-49","48","-3.4"
"3","50000","5","2","0.006","50","20","0.02","280","20","0.4785479577763243","0.7721586216386657","0.6431249518773151","-75","47","-12.35"
"5","50000","5","2","0.006","50","20","0.02","271","20","0.538","0.7565187695701903","0.641198032243457","-49","48","-3.5"
"3","50000","5","2","0.006","50","20","0.02","281","20","0.4845479577763243","0.7761586216386657","0.6481249518773151","-75","47","-12.35"
"5","50000","5","2","0.006","50","20","0.02","272","20","0.544","0.749197918169331","0.639198032243457","-50","48","-3.65"
"3","50000","5","2","0.006","50","20","0.02","282","20","0.4905479577763243","0.7561586216386657","0.6477249518773152","-75","47","-12.45"
"5","50000","5","2","0.006","50","20","0.02","273","20","0.55","0.755197918169331","0.6386980322434569","-51","48","-3.85"
"3","50000","5","2","0.006","50","20","0.02","283","20","0.4965479577763243","0.7620000000000002","0.6434249518773154","-75","47","-12.5"
"5","50000","5","2","0.006","50","20","0.02","274","20","0.556","0.761197918169331","0.6360980322434571","-52","48","-3.95"
"3","50000","5","2","0.006","50","20","0.02","284","20","0.5025479577763243","0.7680000000000002","0.6454249518773153","-75","47","-12.6"
"5","50000","5","2","0.006","50","20","0.02","275","20","0.5568597458422897","0.767197918169331","0.6349980322434569","-53","48","-4.15"
"3","50000","5","2","0.006","50","20","0.02","285","20","0.5085479577763243","0.7740000000000002","0.641724951877315","-75","47","-12.75"
"5","50000","5","2","0.006","50","20","0.02","276","20","0.5368597458422897","0.773197918169331","0.6287980322434572","-54","48","-4.3"
"3","50000","5","2","0.006","50","20","0.02","286","20","0.5145479577763243","0.7800000000000002","0.6455249518773152","-75","47","-12.85"
"5","50000","5","2","0.006","50","20","0.02","277","20","0.5428597458422897","0.7145187695701902","0.6251980322434568","-55","48","-4.4"
"3","50000","5","2","0.006","50","20","0.02","287","20","0.5205479577763243","0.7860000000000003","0.6492687387700488","-75","47","-12.95"
"5","50000","5","2","0.006","50","20","0.02","278","20","0.5488597458422897","0.7265187695701902","0.628998032243457","-56","48","-4.45"
"3","50000","5","2","0.006","50","20","0.02","288","20","0.5265479577763243","0.7920000000000003","0.6505043597027538","-75","46","-13.1"
"5","50000","5","2","0.006","50","20","0.02","279","20","0.5548597458422897","0.7325187695701902","0.6334980322434569","-56","48","-4.55"
"3","50000","5","2","0.006","50","20","0.02","289","20","0.5325479577763244","0.7980000000000003","0.6543043597027538","-75","46","-13.2"
"5","50000","5","2","0.006","50","20","0.02","280","20","0.55","0.7385187695701902","0.6271980322434569","-56","48","-4.7"
"3","50000","5","2","0.006","50","20","0.02","290","20","0.5385479577763244","0.8040000000000003","0.6543399806354588","-75","46","-13.35"
"5","50000","5","2","0.006","50","20","0.02","281","20","0.55","0.7445187695701903","0.6313980322434569","-56","48","-4.75"
"3","50000","5","2","0.006","50","20","0.02","291","20","0.5445479577763244","0.7900000000000003","0.6531318146754301","-75","46","-13.5"
"5","50000","5","2","0.006","50","20","0.02","282","20","0.556","0.7505187695701903","0.6337980322434571","-56","48","-4.8"
"3","50000","5","2","0.006","50","20","0.02","292","20","0.5505479577763244","0.7760000000000002","0.6568318146754302","-75","46","-13.55"
"5","50000","5","2","0.006","50","20","0.02","283","20","0.562","0.7565187695701903","0.6382980322434569","-56","48","-4.85"
"3","50000","5","2","0.006","50","20","0.02","293","20","0.5489938723638346","0.7725479577763246","0.6539709311201726","-75","46","-13.65"
"5","50000","5","2","0.006","50","20","0.02","284","20","0.5680000000000001","0.7625187695701903","0.642798032243457","-56","48","-4.9"
"3","50000","5","2","0.006","50","20","0.02","294","20","0.5549938723638346","0.7725479577763246","0.6567709311201726","-75","46","-13.7"
"3","50000","5","2","0.006","50","20","0.02","295","20","0.5349938723638346","0.7725479577763246","0.631467700761099","-75","46","-13.95"
"5","50000","5","2","0.006","50","20","0.02","285","20","0.5740000000000001","0.7685187695701903","0.643698032243457","-56","48","-5"
"3","50000","5","2","0.006","50","20","0.02","296","20","0.5409938723638346","0.7725479577763246","0.6318677007610992","-76","45","-14.05"
"5","50000","5","2","0.006","50","20","0.02","286","20","0.5800000000000001","0.7060000000000002","0.642798032243457","-56","48","-5.05"
"3","50000","5","2","0.006","50","20","0.02","297","20","0.5461586216386655","0.7725479577763246","0.6340677007610991","-77","45","-14.15"
"5","50000","5","2","0.006","50","20","0.02","287","20","0.5841259191748871","0.7120000000000002","0.6433980322434569","-56","48","-5.1"
"3","50000","5","2","0.006","50","20","0.02","298","20","0.5321586216386655","0.7728472934753627","0.6372100654348671","-78","45","-14.25"
"5","50000","5","2","0.006","50","20","0.02","288","20","0.5901259191748871","0.7180000000000002","0.6470891084119508","-56","48","-5.2"
"3","50000","5","2","0.006","50","20","0.02","299","20","0.5181586216386654","0.7728472934753627","0.6403100654348672","-79","45","-14.35"
"5","50000","5","2","0.006","50","20","0.02","289","20","0.5855511509858989","0.7240000000000002","0.6466980322434569","-56","48","-5.35"
"3","50000","5","2","0.006","50","20","0.02","300","20","0.5041586216386654","0.7728472934753627","0.6434100654348673","-80","45","-14.45"
"5","50000","5","2","0.006","50","20","0.02","290","20","0.5915511509858989","0.7300000000000002","0.651198032243457","-56","48","-5.35"
"3","50000","5","2","0.006","50","20","0.02","301","20","0.4841586216386654","0.7800000000000002","0.640510065434867","-81","45","-14.6"
"5","50000","5","2","0.006","50","20","0.02","291","20","0.597551150985899","0.7360000000000002","0.6530720937649475","-56","48","-5.45"
"3","50000","5","2","0.006","50","20","0.02","302","20","0.4761586216386654","0.7728472934753627","0.6409100654348672","-82","45","-14.75"
"5","50000","5","2","0.006","50","20","0.02","292","20","0.603551150985899","0.7420000000000002","0.6530720937649475","-56","48","-5.45"
"3","50000","5","2","0.006","50","20","0.02","303","20","0.4621586216386654","0.7728472934753627","0.6416100654348672","-83","44","-14.85"
"5","50000","5","2","0.006","50","20","0.02","293","20","0.605551150985899","0.7480000000000002","0.6578720937649474","-56","48","-5.5"
"3","50000","5","2","0.006","50","20","0.02","304","20","0.4481586216386654","0.7728472934753627","0.6307268612754682","-84","44","-15"
"5","50000","5","2","0.006","50","20","0.02","294","20","0.6041259191748871","0.7540000000000002","0.6617720937649475","-56","48","-5.55"
"3","50000","5","2","0.006","50","20","0.02","305","20","0.43415862163866537","0.7728472934753627","0.6105245645411455","-85","44","-15.2"
"5","50000","5","2","0.006","50","20","0.02","295","20","0.605551150985899","0.7600000000000002","0.6668720937649474","-56","48","-5.55"
"3","50000","5","2","0.006","50","20","0.02","306","20","0.42015862163866535","0.7728472934753627","0.6119327305011739","-86","44","-15.35"
"5","50000","5","2","0.006","50","20","0.02","296","20","0.5961259191748871","0.7460000000000002","0.6651720937649477","-56","48","-5.7"
"3","50000","5","2","0.006","50","20","0.02","307","20","0.40615862163866534","0.7728472934753627","0.6153327305011742","-87","44","-15.45"
"5","50000","5","2","0.006","50","20","0.02","297","20","0.605551150985899","0.7460000000000002","0.6658720937649474","-56","48","-5.8"
"3","50000","5","2","0.006","50","20","0.02","308","20","0.3861586216386653","0.7728472934753627","0.6087245645411453","-87","44","-15.55"
"5","50000","5","2","0.006","50","20","0.02","298","20","0.605551150985899","0.7520000000000002","0.668898032243457","-56","48","-5.85"
"3","50000","5","2","0.006","50","20","0.02","309","20","0.39215862163866533","0.7728472934753627","0.6108245645411453","-87","44","-15.7"
"5","50000","5","2","0.006","50","20","0.02","299","20","0.605551150985899","0.7580000000000002","0.6716979692037268","-56","48","-5.9"
"3","50000","5","2","0.006","50","20","0.02","310","20","0.3781586216386653","0.7728472934753627","0.6007245645411453","-87","44","-15.9"
"5","50000","5","2","0.006","50","20","0.02","300","20","0.5855511509858989","0.7640000000000002","0.667397969203727","-56","48","-5.95"
"3","50000","5","2","0.006","50","20","0.02","311","20","0.3781586216386653","0.7728472934753627","0.6033889436084404","-87","44","-16"
"5","50000","5","2","0.006","50","20","0.02","301","20","0.5915511509858989","0.7700000000000002","0.6655979692037269","-57","48","-6.05"
"3","50000","5","2","0.006","50","20","0.02","312","20","0.3581586216386653","0.7728472934753627","0.5969245645411453","-87","43","-16.15"
"5","50000","5","2","0.006","50","20","0.02","302","20","0.5855511509858989","0.7760000000000002","0.6631754662794355","-58","48","-6.25"
"3","50000","5","2","0.006","50","20","0.02","313","20","0.3641586216386653","0.7728472934753627","0.6016245645411454","-87","43","-16.15"
"5","50000","5","2","0.006","50","20","0.02","303","20","0.5915511509858989","0.7820000000000003","0.6650754662794356","-59","48","-6.3"
"3","50000","5","2","0.006","50","20","0.02","314","20","0.3701586216386653","0.7728472934753627","0.6066245645411454","-87","43","-16.2"
"5","50000","5","2","0.006","50","20","0.02","304","20","0.597551150985899","0.7880000000000003","0.6672754662794356","-60","48","-6.35"
"3","50000","5","2","0.006","50","20","0.02","315","20","0.3761586216386653","0.7728472934753627","0.6060245645411454","-87","43","-16.35"
"5","50000","5","2","0.006","50","20","0.02","305","20","0.603551150985899","0.7940000000000003","0.6701754662794357","-60","48","-6.35"
"3","50000","5","2","0.006","50","20","0.02","316","20","0.3821586216386653","0.7728472934753627","0.6090245645411454","-87","43","-16.45"
"5","50000","5","2","0.006","50","20","0.02","306","20","0.55","0.8000000000000003","0.6643754662794356","-60","48","-6.4"
"3","50000","5","2","0.006","50","20","0.02","317","20","0.3881586216386653","0.7728472934753627","0.6093245645411454","-87","43","-16.55"
"1","50000","5","2","0.006","50","20","0.02","79","20","0.53","0.8981298921318417","0.6888946965790624","-22","39","13.65"
"3","50000","5","2","0.006","50","20","0.02","318","20","0.39415862163866533","0.7760000000000002","0.6123245645411453","-87","43","-16.6"
"1","50000","5","2","0.006","50","20","0.02","80","20","0.536","0.9","0.6927946965790623","-22","39","13.6"
"3","50000","5","2","0.006","50","20","0.02","319","20","0.40015862163866533","0.7820000000000003","0.6126495733536187","-87","42","-16.75"
"3","50000","5","2","0.006","50","20","0.02","320","20","0.40615862163866534","0.7880000000000003","0.6134495733536187","-87","42","-16.85"
"1","50000","5","2","0.006","50","20","0.02","81","20","0.542","0.9","0.6963946965790624","-22","39","13.55"
"3","50000","5","2","0.006","50","20","0.02","321","20","0.41215862163866535","0.7940000000000003","0.6016072086798505","-87","42","-17"
"1","50000","5","2","0.006","50","20","0.02","82","20","0.548","0.9","0.6999946965790624","-22","39","13.5"
"3","50000","5","2","0.006","50","20","0.02","322","20","0.41815862163866535","0.8000000000000003","0.6010990427198217","-87","42","-17.05"
"1","50000","5","2","0.006","50","20","0.02","83","20","0.528","0.9","0.6995946965790625","-23","39","13.35"
"3","50000","5","2","0.006","50","20","0.02","323","20","0.42415862163866536","0.8000000000000003","0.5878990427198219","-87","42","-17.1"
"3","50000","5","2","0.006","50","20","0.02","324","20","0.43015862163866536","0.7408848148252156","0.5862990427198218","-87","42","-17.1"
"1","50000","5","2","0.006","50","20","0.02","84","20","0.534","0.9","0.6985946965790625","-24","39","13.2"
"3","50000","5","2","0.006","50","20","0.02","325","20","0.43615862163866537","0.7408848148252156","0.5882990427198218","-87","42","-17.25"
"1","50000","5","2","0.006","50","20","0.02","85","20","0.54","0.9","0.7008946965790624","-25","39","13.1"
"3","50000","5","2","0.006","50","20","0.02","326","20","0.4481586216386654","0.7408848148252156","0.5919990427198218","-87","42","-17.45"
"3","50000","5","2","0.006","50","20","0.02","327","20","0.4601586216386654","0.7408848148252156","0.5906634217871168","-87","42","-17.6"
"1","50000","5","2","0.006","50","20","0.02","86","20","0.546","0.9","0.7031946965790625","-26","39","13.05"
"3","50000","5","2","0.006","50","20","0.02","328","20","0.4721586216386654","0.7408848148252156","0.5950634217871167","-87","42","-17.7"
"1","50000","5","2","0.006","50","20","0.02","87","20","0.55","0.8981298921318417","0.6951289718989672","-27","39","13"
"3","50000","5","2","0.006","50","20","0.02","329","20","0.4841586216386654","0.7408848148252156","0.5971990427198218","-87","41","-17.9"
"3","50000","5","2","0.006","50","20","0.02","330","20","0.4921586216386654","0.7408848148252156","0.6018990427198216","-87","41","-18"
"3","50000","5","2","0.006","50","20","0.02","331","20","0.4981586216386654","0.7408848148252156","0.6065990427198218","-87","41","-18"
"3","50000","5","2","0.006","50","20","0.02","332","20","0.49","0.7408848148252156","0.6075990427198219","-87","41","-18.05"
"1","50000","5","2","0.006","50","20","0.02","88","20","0.532","0.8981298921318417","0.6825399624320193","-28","39","12.85"
"3","50000","5","2","0.006","50","20","0.02","333","20","0.47","0.7408848148252156","0.6049990427198219","-87","40","-18.25"
"3","50000","5","2","0.006","50","20","0.02","334","20","0.46199999999999997","0.7408848148252156","0.6041990427198218","-87","40","-18.35"
"1","50000","5","2","0.006","50","20","0.02","89","20","0.538","0.8981298921318417","0.6864399624320192","-28","39","12.85"
"3","50000","5","2","0.006","50","20","0.02","335","20","0.44799999999999995","0.7440000000000002","0.6006990427198218","-87","40","-18.5"
"1","50000","5","2","0.006","50","20","0.02","90","20","0.53","0.8981298921318417","0.6852399624320192","-28","39","12.7"
"3","50000","5","2","0.006","50","20","0.02","336","20","0.43399999999999994","0.7500000000000002","0.6040990427198217","-87","40","-18.55"
"1","50000","5","2","0.006","50","20","0.02","91","20","0.536","0.8981298921318417","0.6891399624320192","-28","39","12.7"
"3","50000","5","2","0.006","50","20","0.02","337","20","0.43999999999999995","0.7560000000000002","0.6071990427198218","-87","40","-18.6"
"1","50000","5","2","0.006","50","20","0.02","92","20","0.542","0.8981298921318417","0.6930399624320192","-28","39","12.65"
"3","50000","5","2","0.006","50","20","0.02","338","20","0.41999999999999993","0.7620000000000002","0.6075990427198219","-87","40","-18.7"
"3","50000","5","2","0.006","50","20","0.02","339","20","0.42599999999999993","0.7680000000000002","0.609199042719822","-87","39","-18.85"
"1","50000","5","2","0.006","50","20","0.02","93","20","0.548","0.8981298921318417","0.6972399624320192","-28","39","12.6"
"3","50000","5","2","0.006","50","20","0.02","340","20","0.43199999999999994","0.7740000000000002","0.6125990427198219","-87","39","-18.95"
"1","50000","5","2","0.006","50","20","0.02","94","20","0.55","0.8981298921318417","0.7001399624320193","-29","39","12.5"
"3","50000","5","2","0.006","50","20","0.02","341","20","0.43799999999999994","0.7800000000000002","0.615999042719822","-87","39","-19.05"
"1","50000","5","2","0.006","50","20","0.02","95","20","0.55","0.8981298921318417","0.702867913332158","-30","39","12.45"
"3","50000","5","2","0.006","50","20","0.02","342","20","0.44399999999999995","0.7860000000000003","0.6206990427198219","-87","39","-19.1"
"3","50000","5","2","0.006","50","20","0.02","343","20","0.44999999999999996","0.7920000000000003","0.6256990427198219","-87","39","-19.15"
"1","50000","5","2","0.006","50","20","0.02","96","20","0.55","0.8981298921318417","0.7054679133321581","-31","39","12.35"
"3","50000","5","2","0.006","50","20","0.02","344","20","0.45599999999999996","0.7980000000000003","0.6234631072924536","-87","39","-19.25"
"1","50000","5","2","0.006","50","20","0.02","97","20","0.546","0.8981298921318417","0.7047679133321582","-32","39","12.2"
"3","50000","5","2","0.006","50","20","0.02","345","20","0.46199999999999997","0.8040000000000003","0.6287631072924535","-87","39","-19.3"
"1","50000","5","2","0.006","50","20","0.02","98","20","0.55","0.8981298921318417","0.6969409332643863","-33","39","12"
"3","50000","5","2","0.006","50","20","0.02","346","20","0.46799999999999997","0.8040000000000003","0.6320631072924534","-87","39","-19.45"
"1","50000","5","2","0.006","50","20","0.02","99","20","0.53","0.8981298921318417","0.6881409332643862","-34","39","11.8"
"3","50000","5","2","0.006","50","20","0.02","347","20","0.474","0.8100000000000003","0.6332631072924536","-87","38","-19.6"
"1","50000","5","2","0.006","50","20","0.02","100","20","0.536","0.8981298921318417","0.6915129823642473","-34","39","11.75"
"3","50000","5","2","0.006","50","20","0.02","348","20","0.48","0.8160000000000003","0.6118631072924536","-88","38","-19.8"
